cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,source
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.34,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.61,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,23.51,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,23.51,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.34,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.68,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.75,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.75,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.95,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.43,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.7,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.64,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.64,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.39,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.39,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.53,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.87,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.53,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.87,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.07,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.48,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.21,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.89,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.76,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.09,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.02,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.91,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.84,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.12,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.53,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.8,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.14,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.55,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.1,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.58,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.58,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.58,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.58,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.76,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.03,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.72,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.47,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.92,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.67,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.74,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.13,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.02,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.7,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.45,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.07,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.98,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.28,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.14,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.1,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.69,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.21,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.1,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.1,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.1,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.21,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.21,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.21,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.21,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.87,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.66,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.59,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.87,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.32,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.32,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.91,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.02,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.26,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.72,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.17,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.58,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.7,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.32,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.59,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.0,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.28,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.07,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.66,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.3,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.3,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.92,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.67,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.32,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.11,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.62,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.71,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.51,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.19,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.33,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.33,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.06,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.12,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.33,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.81,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.33,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.29,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.42,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.7,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.66,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.11,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.45,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.59,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.97,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.79,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.2,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.41,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.57,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,41.24,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,43.64,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.6,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.33,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.05,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.57,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.09,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.23,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.82,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.46,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,40.01,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,40.28,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,40.9,D4
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,26.49,D4
333.3333333333333,0.0,0.0,180.0,0.0,1102.0,734.6666666666667,28.0,28.59,D4
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,23.09,D4
310.3448275862069,0.0,0.0,180.0,0.0,1115.7931034482758,743.8620689655172,28.0,23.09,D4
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,23.36,D4
352.94117647058823,0.0,0.0,180.0,0.0,1090.235294117647,726.8235294117648,28.0,26.58,D4
382.97872340425533,0.0,0.0,180.0,0.0,1072.2127659574467,714.8085106382979,28.0,36.78,D4
305.08474576271186,0.0,0.0,180.0,0.0,1118.9491525423728,745.9661016949153,28.0,31.98,D4
315.7894736842106,0.0,0.0,180.0,0.0,1112.5263157894735,741.6842105263158,28.0,26.06,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,30.5,D4
315.7894736842106,0.0,0.0,180.0,0.0,1112.5263157894735,741.6842105263158,28.0,25.27,D4
305.08474576271186,0.0,0.0,180.0,0.0,1118.9491525423728,745.9661016949153,28.0,20.22,D4
6000.0,0.0,0.0,180.0,0.0,-2298.0,-1532.0,28.0,22.31,D4
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,28.0,18.65,D4
391.30434782608694,0.0,0.0,180.0,0.0,1067.2173913043478,711.4782608695652,28.0,31.46,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.02,D4
272.7272727272727,0.0,0.0,180.0,0.0,1138.3636363636365,758.909090909091,28.0,13.16,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,29.02,D4
375.0,0.0,0.0,180.0,0.0,1077.0,718.0,28.0,25.53,D4
375.0,0.0,0.0,180.0,0.0,1077.0,718.0,28.0,24.92,D4
418.60465116279073,0.0,0.0,180.0,0.0,1050.8372093023254,700.5581395348837,28.0,35.38,D4
285.7142857142857,0.0,0.0,180.0,0.0,1130.5714285714284,753.7142857142858,28.0,14.9,D4
264.70588235294116,0.0,0.0,180.0,0.0,1143.1764705882354,762.1176470588236,28.0,14.9,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,31.29,D4
3600.0,0.0,0.0,180.0,0.0,-858.0,-572.0,28.0,23.44,D4
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,16.56,D4
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,22.05,D4
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,19.0,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.67,D4
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,28.0,19.17,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.49,D4
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,28.0,14.73,D4
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,20.31,D4
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,16.04,D4
253.5211267605634,0.0,0.0,180.0,0.0,1149.887323943662,766.5915492957747,28.0,11.42,D4
240.0,0.0,0.0,180.0,0.0,1158.0,772.0,28.0,11.16,D4
264.70588235294116,0.0,0.0,180.0,0.0,1143.1764705882354,762.1176470588236,28.0,14.21,D4
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,21.18,D4
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,21.35,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.6,D4
240.0,0.0,0.0,180.0,0.0,1158.0,772.0,28.0,12.38,D4
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,21.53,D4
268.65671641791045,0.0,0.0,180.0,0.0,1140.8059701492537,760.5373134328358,28.0,13.51,D4
333.3333333333333,0.0,0.0,180.0,0.0,1102.0,734.6666666666667,28.0,19.87,D4
272.7272727272727,0.0,0.0,180.0,0.0,1138.3636363636365,758.909090909091,28.0,15.77,D4
257.14285714285717,0.0,0.0,180.0,0.0,1147.7142857142856,765.1428571428571,28.0,11.5,D4
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,14.73,D4
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,15.43,D4
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,28.0,18.91,D4
240.0,0.0,0.0,180.0,0.0,1158.0,772.0,28.0,15.86,D4
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,20.65,D4
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,28.5,D4
264.70588235294116,0.0,0.0,180.0,0.0,1143.1764705882354,762.1176470588236,28.0,18.65,D4
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,16.38,D4
240.0,0.0,0.0,180.0,0.0,1158.0,772.0,28.0,12.46,D4
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,12.11,D4
310.3448275862069,0.0,0.0,180.0,0.0,1115.7931034482758,743.8620689655172,28.0,18.82,D4
264.70588235294116,0.0,0.0,180.0,0.0,1143.1764705882354,762.1176470588236,28.0,13.68,D4
253.5211267605634,0.0,0.0,180.0,0.0,1149.887323943662,766.5915492957747,28.0,15.34,D4
200.0,0.0,0.0,180.0,0.0,1182.0,788.0,28.0,6.54,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,9.24,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,14.25,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,9.66,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,11.16,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,10.33,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,11.16,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,16.01,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,14.09,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,11.41,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,12.92,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,15.67,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,19.26,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,20.18,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,20.68,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,21.18,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,21.27,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,22.1,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,21.18,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,18.43,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,17.93,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,15.17,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,20.6,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.19,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,30.7,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,21.1,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,18.43,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,21.1,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,21.35,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.36,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,31.79,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,18.43,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,18.93,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,21.35,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,22.52,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,23.61,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.11,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.86,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.78,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.28,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.36,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,31.04,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,37.22,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.28,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.11,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.53,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.78,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.11,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,22.52,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,22.1,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.28,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.77,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,20.35,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,20.6,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,19.18,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,18.85,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,22.52,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,23.61,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.53,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.11,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.45,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.62,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,30.29,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,30.7,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,31.45,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,33.38,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,34.04,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,32.79,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.62,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.2,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.11,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.7,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.36,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.19,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.19,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,22.94,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,22.6,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,18.85,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,18.35,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,16.93,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,18.43,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,22.19,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.02,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.44,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.86,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.28,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.61,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.03,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.86,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.45,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.45,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,30.04,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,30.45,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,33.04,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,33.96,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,31.45,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,30.37,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,30.04,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.53,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.87,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.53,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.03,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.45,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.11,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.36,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.03,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.11,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,23.69,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,23.27,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,19.6,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,22.85,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.86,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.28,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.78,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.45,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,30.37,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,31.12,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,32.62,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,32.96,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,33.46,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,37.72,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,36.55,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,33.21,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,31.54,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,30.95,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,30.04,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.78,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.28,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.61,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.28,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.61,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.78,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.45,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,31.04,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,31.54,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,32.96,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,34.96,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,40.22,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,33.29,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,32.87,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,30.37,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.78,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.78,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.2,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.78,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,36.97,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,40.72,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,44.48,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.5,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,17.92,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,20.6,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.88,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,23.46,D4
